id|site_id|title|seller|price|prices|sale_price|currency_id|available_quantity|sold_quantity|buying_mode|listing_type_id|stop_time|condition|permalink|thumbnail|thumbnail_id|accepts_mercadopago|installments|address|promotions|shipping|seller_address|attributes|original_price|category_id|official_store_id|domain_id|catalog_product_id|tags|catalog_listing|use_thumbnail_id|offer_score|offer_share|match_score|winner_item_id|melicoin|discounts|inventory_id|order_backend|differential_pricing|amount|rate
MLA1130271099|MLA|Amazon Fire Tv Stick Lite De Voz Full Hd 8gb Negro Con 1gb De Memoria Ram|{'id': 155439078, 'permalink': 'http://perfil.mercadolibre.com.ar/ALTPORT+SRL', 'registration_date': '2014-03-13T12:27:19.000-04:00', 'car_dealer': False, 'real_estate_agency': False, 'tags': ['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller'], 'eshop': {'seller': 155439078, 'eshop_rubro': None, 'eshop_id': 419290, 'nick_name': 'ALTPORT SRL', 'site_id': 'MLA', 'eshop_logo_url': 'http://http2.mlstatic.com/eshops-logo/155439078v1d77b3.png', 'eshop_status_id': 1, 'eshop_experience': 0, 'eshop_locations': []}, 'seller_reputation': {'power_seller_status': 'platinum', 'level_id': '5_green', 'metrics': {'cancellations': {'period': '60 days', 'rate': 0, 'value': 0}, 'claims': {'period': '60 days', 'rate': 0.0129, 'value': 26}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0369, 'value': 72}, 'sales': {'period': '60 days', 'completed': 1887}}, 'transactions': {'canceled': 261, 'period': 'historic', 'total': 4352, 'ratings': {'negative': 0.07, 'neutral': 0.03, 'positive': 0.9}, 'completed': 4091}}}|10199.0|{'id': 'MLA1130271099', 'prices': [{'id': '85', 'type': 'standard', 'amount': 10199, 'regular_amount': None, 'currency_id': 'ARS', 'last_updated': '2022-10-19T18:33:59Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}], 'presentation': {'display_currency': 'ARS'}, 'payment_method_prices': [], 'reference_prices': [{'id': '56', 'type': 'min_standard', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 7450, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'tags': [], 'last_updated': '2022-06-28T04:13:05Z'}, {'id': '57', 'type': 'was', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-06-28T04:13:05Z', 'end_time': '2022-07-05T04:13:05Z', 'eligible': True}, 'amount': 7750, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'tags': [], 'last_updated': '2022-06-28T04:13:05Z'}], 'purchase_discounts': []}||ARS|41|625|buy_it_now|gold_special|2042-03-27T04:00:00.000Z|new|https://www.mercadolibre.com.ar/amazon-fire-tv-stick-lite-de-voz-full-hd-8gb-negro-con-1gb-de-memoria-ram/p/MLA16369065|http://http2.mlstatic.com/D_972640-MLA44341353803_122020-I.jpg|972640-MLA44341353803_122020|True|{'quantity': 6, 'amount': 2521.7, 'rate': 48.35, 'currency_id': 'ARS'}|{'state_id': 'AR-C', 'state_name': 'Capital Federal', 'city_id': 'TUxBQk1PTjUxOTJa', 'city_name': 'Monserrat'}||{'free_shipping': True, 'mode': 'me2', 'tags': ['mandatory_free_shipping'], 'logistic_type': 'drop_off', 'store_pick_up': False}|{'id': '', 'comment': '', 'address_line': '', 'zip_code': '', 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'city': {'id': 'TUxBQk1PTjUxOTJa', 'name': 'Monserrat'}, 'latitude': '', 'longitude': ''}|[{'id': 'BRAND', 'value_name': 'Amazon', 'values': [{'source': 1, 'id': '27216', 'name': 'Amazon', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1, 'value_type': 'string', 'name': 'Marca', 'value_id': '27216', 'value_struct': None}, {'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'name': 'Nuevo', 'struct': None, 'source': 6808261514773724, 'id': '2230284'}], 'value_type': 'list'}, {'name': 'Largo', 'value_name': '86 mm', 'value_struct': {'number': 86, 'unit': 'mm'}, 'values': [{'struct': {'unit': 'mm', 'number': 86}, 'source': 1, 'id': '9570412', 'name': '86 mm'}], 'attribute_group_id': 'OTHERS', 'source': 1, 'value_type': 'number_unit', 'id': 'LENGTH', 'value_id': '9570412', 'attribute_group_name': 'Otros'}, {'id': 'MODEL', 'value_name': 'Fire TV Stick Lite', 'value_struct': None, 'values': [{'id': '9385552', 'name': 'Fire TV Stick Lite', 'struct': None, 'source': 1}], 'attribute_group_name': 'Otros', 'source': 1, 'name': 'Modelo', 'value_id': '9385552', 'attribute_group_id': 'OTHERS', 'value_type': 'string'}]||MLA352001||MLA-STREAMING_MEDIA_DEVICES|MLA16369065|['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']|True|True||||||||1||2521.7|48.35
MLA1126581876|MLA|Amazon Fire Tv Stick 4k De Voz 4k 8gb Negro Con 1.5gb De Memoria Ram|{'id': 328024080, 'permalink': 'http://perfil.mercadolibre.com.ar/TECNOWAYSRL', 'registration_date': '2018-06-13T14:53:00.000-04:00', 'car_dealer': False, 'real_estate_agency': False, 'tags': ['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller'], 'eshop': {'seller': 328024080, 'eshop_rubro': None, 'eshop_id': 368614, 'nick_name': 'TECNOWAYSRL', 'site_id': 'MLA', 'eshop_logo_url': 'http://http2.mlstatic.com/eshops-logo/328024080v88ef95.png', 'eshop_status_id': 1, 'eshop_experience': 0, 'eshop_locations': []}, 'seller_reputation': {'power_seller_status': 'platinum', 'level_id': '5_green', 'metrics': {'cancellations': {'period': '60 days', 'rate': 0.0022, 'value': 3}, 'claims': {'period': '60 days', 'rate': 0.0022, 'value': 3}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0257, 'value': 32}, 'sales': {'period': '60 days', 'completed': 1247}}, 'transactions': {'canceled': 633, 'period': 'historic', 'total': 9218, 'ratings': {'negative': 0.05, 'neutral': 0.02, 'positive': 0.93}, 'completed': 8585}}}|14049.0|{'id': 'MLA1126581876', 'prices': [{'id': '13', 'type': 'standard', 'amount': 14049, 'regular_amount': None, 'currency_id': 'ARS', 'last_updated': '2022-10-05T16:48:41Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}], 'presentation': {'display_currency': 'ARS'}, 'payment_method_prices': [], 'reference_prices': [{'id': '3', 'type': 'min_standard', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 9290, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'tags': [], 'last_updated': '2022-03-21T13:48:52Z'}], 'purchase_discounts': []}||ARS|150|64|buy_it_now|gold_special|2042-03-03T04:00:00.000Z|new|https://www.mercadolibre.com.ar/amazon-fire-tv-stick-4k-de-voz-4k-8gb-negro-con-15gb-de-memoria-ram/p/MLA14141341|http://http2.mlstatic.com/D_700522-MLA46539887496_062021-I.jpg|700522-MLA46539887496_062021|True|{'quantity': 6, 'amount': 3473.62, 'rate': 48.35, 'currency_id': 'ARS'}|{'state_id': 'AR-B', 'state_name': 'Buenos Aires', 'city_id': None, 'city_name': 'Santos Lugares'}||{'free_shipping': True, 'mode': 'me2', 'tags': ['self_service_out', 'mandatory_free_shipping'], 'logistic_type': 'xd_drop_off', 'store_pick_up': False}|{'id': '', 'comment': '', 'address_line': '', 'zip_code': '', 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'city': {'id': None, 'name': 'Santos Lugares'}, 'latitude': '', 'longitude': ''}|[{'value_id': '27216', 'values': [{'id': '27216', 'name': 'Amazon', 'struct': None, 'source': 1}], 'attribute_group_id': 'OTHERS', 'source': 1, 'value_type': 'string', 'id': 'BRAND', 'name': 'Marca', 'value_name': 'Amazon', 'value_struct': None, 'attribute_group_name': 'Otros'}, {'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'values': [{'name': 'Nuevo', 'struct': None, 'source': 3045741222775799, 'id': '2230284'}], 'attribute_group_name': 'Otros', 'value_type': 'list', 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'source': 3045741222775799}, {'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_type': 'number_unit', 'name': 'Largo', 'value_id': '9271706', 'values': [{'id': '9271706', 'name': '108 mm', 'struct': {'number': 108, 'unit': 'mm'}, 'source': 1}], 'source': 1, 'id': 'LENGTH', 'value_name': '108 mm', 'value_struct': {'number': 108, 'unit': 'mm'}}, {'value_struct': None, 'values': [{'source': 1, 'id': '6616542', 'name': 'Fire TV Stick 4K', 'struct': None}], 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'value_id': '6616542', 'value_name': 'Fire TV Stick 4K', 'attribute_group_id': 'OTHERS', 'source': 1, 'value_type': 'string'}]||MLA352001||MLA-STREAMING_MEDIA_DEVICES|MLA14141341|['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|True|True||||||||2||3473.62|48.35
MLA1193987581|MLA|Amazon Fire Tv Stick De Voz 3.ª Generación Full Hd 8gb Negro Con 1gb De Memoria Ram|{'id': 574381391, 'permalink': 'http://perfil.mercadolibre.com.ar/PLANETA+RIX', 'registration_date': '2020-05-26T13:38:21.000-04:00', 'car_dealer': False, 'real_estate_agency': False, 'tags': ['normal', 'mshops', 'credits_profile', 'messages_as_seller'], 'seller_reputation': {'power_seller_status': 'platinum', 'level_id': '5_green', 'metrics': {'cancellations': {'period': '60 days', 'rate': 0, 'value': 0}, 'claims': {'period': '60 days', 'rate': 0.0093, 'value': 12}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0594, 'value': 72}, 'sales': {'period': '60 days', 'completed': 1203}}, 'transactions': {'canceled': 170, 'period': 'historic', 'total': 2410, 'ratings': {'negative': 0.02, 'neutral': 0.03, 'positive': 0.95}, 'completed': 2240}}}|11499.0|{'id': 'MLA1193987581', 'prices': [{'id': '6', 'type': 'standard', 'amount': 11499, 'regular_amount': None, 'currency_id': 'ARS', 'last_updated': '2022-10-22T08:33:36Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}], 'presentation': {'display_currency': 'ARS'}, 'payment_method_prices': [], 'reference_prices': [{'id': '4', 'type': 'min_standard', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 11266, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'tags': [], 'last_updated': '2022-10-21T17:17:29Z'}], 'purchase_discounts': []}||ARS|14|13|buy_it_now|gold_special|2042-10-09T04:00:00.000Z|new|https://www.mercadolibre.com.ar/amazon-fire-tv-stick-de-voz-3-generacion-full-hd-8gb-negro-con-1gb-de-memoria-ram/p/MLA18593745|http://http2.mlstatic.com/D_761264-MLA48109484480_112021-I.jpg|761264-MLA48109484480_112021|True|{'quantity': 6, 'amount': 2843.13, 'rate': 48.35, 'currency_id': 'ARS'}|{'state_id': 'AR-B', 'state_name': 'Buenos Aires', 'city_id': None, 'city_name': 'Acassuso'}||{'free_shipping': True, 'mode': 'me2', 'tags': ['self_service_in', 'mandatory_free_shipping'], 'logistic_type': 'xd_drop_off', 'store_pick_up': False}|{'id': '', 'comment': '', 'address_line': '', 'zip_code': '', 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'city': {'id': None, 'name': 'Acassuso'}, 'latitude': '', 'longitude': ''}|[{'value_name': 'Amazon', 'source': 1, 'id': 'BRAND', 'name': 'Marca', 'value_id': '27216', 'value_struct': None, 'values': [{'source': 1, 'id': '27216', 'name': 'Amazon', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'value_id': '2230284', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'value_type': 'list', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_id': 'OTHERS'}, {'attribute_group_name': 'Otros', 'value_type': 'string', 'id': 'MODEL', 'name': 'Modelo', 'value_id': '11158915', 'value_struct': None, 'values': [{'id': '11158915', 'name': 'Fire TV Stick', 'struct': None, 'source': 1}], 'attribute_group_id': 'OTHERS', 'value_name': 'Fire TV Stick', 'source': 1}]||MLA352001||MLA-STREAMING_MEDIA_DEVICES|MLA18593745|['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|True|True||||||||3||2843.13|48.35
MLA1123961156|MLA|Amazon Fire Tv Stick 3ra Gen Full Hd Youtube Netflix Disney |{'id': 207527715, 'permalink': 'http://perfil.mercadolibre.com.ar/TECNEC+S.A', 'registration_date': '2016-03-02T11:18:40.000-04:00', 'car_dealer': False, 'real_estate_agency': False, 'tags': ['normal', 'mshops', 'credits_profile', 'messages_as_seller'], 'seller_reputation': {'power_seller_status': 'platinum', 'level_id': '5_green', 'metrics': {'cancellations': {'period': '60 days', 'rate': 0, 'value': 2}, 'claims': {'period': '60 days', 'rate': 0, 'value': 1}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0035, 'value': 3}, 'sales': {'period': '60 days', 'completed': 834}}, 'transactions': {'canceled': 220, 'period': 'historic', 'total': 5273, 'ratings': {'negative': 0.02, 'neutral': 0.02, 'positive': 0.96}, 'completed': 5053}}}|12999.0|{'id': 'MLA1123961156', 'prices': [{'id': '65', 'type': 'standard', 'amount': 12999, 'regular_amount': None, 'currency_id': 'ARS', 'last_updated': '2022-10-25T15:46:08Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}], 'presentation': {'display_currency': 'ARS'}, 'payment_method_prices': [], 'reference_prices': [{'id': '32', 'type': 'min_standard', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 7949, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'tags': [], 'last_updated': '2022-07-04T04:39:58Z'}, {'id': '33', 'type': 'was', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-07-04T04:39:58Z', 'end_time': '2022-07-11T04:39:58Z', 'eligible': True}, 'amount': 8299, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'tags': [], 'last_updated': '2022-07-04T04:39:58Z'}], 'purchase_discounts': []}||ARS|1|500|buy_it_now|gold_special|2042-02-12T04:00:00.000Z|new|https://articulo.mercadolibre.com.ar/MLA-1123961156-amazon-fire-tv-stick-3ra-gen-full-hd-youtube-netflix-disney-_JM|http://http2.mlstatic.com/D_817881-MLA49142418478_022022-O.jpg|817881-MLA49142418478_022022|True|{'quantity': 6, 'amount': 3214, 'rate': 48.35, 'currency_id': 'ARS'}|{'state_id': 'AR-C', 'state_name': 'Capital Federal', 'city_id': 'TUxBQlNBTjkwNTZa', 'city_name': 'San Cristóbal'}||{'free_shipping': True, 'mode': 'me2', 'tags': ['self_service_in', 'mandatory_free_shipping'], 'logistic_type': 'xd_drop_off', 'store_pick_up': False}|{'id': '', 'comment': '', 'address_line': '', 'zip_code': '', 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'city': {'id': 'TUxBQlNBTjkwNTZa', 'name': 'San Cristóbal'}, 'latitude': '', 'longitude': ''}|[{'value_type': 'string', 'id': 'BRAND', 'attribute_group_id': 'OTHERS', 'value_name': 'Amazon', 'value_struct': None, 'values': [{'id': '27216', 'name': 'Amazon', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'name': 'Marca', 'value_id': '27216'}, {'value_name': 'Nuevo', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'source': 6808261514773724, 'value_type': 'list', 'name': 'Condición del ítem', 'value_struct': None}, {'name': 'Modelo', 'value_name': 'Fire TV Stick', 'values': [{'source': 6808261514773724, 'id': '11158915', 'name': 'Fire TV Stick', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'value_type': 'string', 'id': 'MODEL', 'value_id': '11158915', 'value_struct': None}]||MLA352001||MLA-STREAMING_MEDIA_DEVICES|MLA17289296|['loyalty_discount_eligible', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']||False||||||||4||3214.0|48.35
MLA1110113542|MLA| Amazon Fire Tv Stick 4k Con Control De Voz Alexa|{'id': 126269313, 'permalink': 'http://perfil.mercadolibre.com.ar/TODOTEC.COM.AR', 'registration_date': '2012-10-01T16:42:57.000-04:00', 'car_dealer': False, 'real_estate_agency': False, 'tags': ['normal', 'credits_profile', 'mshops', 'messages_as_seller'], 'seller_reputation': {'power_seller_status': 'platinum', 'level_id': '5_green', 'metrics': {'cancellations': {'period': '60 days', 'rate': 0, 'value': 0}, 'claims': {'period': '60 days', 'rate': 0.0041, 'value': 5}, 'delayed_handling_time': {'period': '60 days', 'rate': 0, 'value': 0}, 'sales': {'period': '60 days', 'completed': 1160}}, 'transactions': {'canceled': 143, 'period': 'historic', 'total': 4370, 'ratings': {'negative': 0.01, 'neutral': 0.02, 'positive': 0.97}, 'completed': 4227}}}|14879.07|{'id': 'MLA1110113542', 'prices': [{'id': '213', 'type': 'standard', 'amount': 15999, 'regular_amount': None, 'currency_id': 'ARS', 'last_updated': '2022-10-20T13:40:17Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '191', 'type': 'promotion', 'amount': 14879.07, 'regular_amount': 15999, 'currency_id': 'ARS', 'last_updated': '2022-10-20T13:03:24Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-10-20T03:00:00Z', 'end_time': '2022-11-01T02:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'OFFER-MLA1110113542-481820492', 'promotion_type': 'custom'}}, {'id': '192', 'type': 'promotion', 'amount': 15519.03, 'regular_amount': 15999, 'currency_id': 'ARS', 'last_updated': '2022-10-20T13:03:24Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-10-31T03:00:00Z', 'end_time': '2022-11-08T03:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MLA20029', 'promotion_id': 'OFFER-MLA1110113542-472398274', 'promotion_type': 'campaign'}}], 'presentation': {'display_currency': 'ARS'}, 'payment_method_prices': [], 'reference_prices': [{'id': '84', 'type': 'min_standard', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 8921, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'tags': [], 'last_updated': '2022-06-28T04:15:49Z'}, {'id': '85', 'type': 'was', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-06-28T04:15:49Z', 'end_time': '2022-07-05T04:15:49Z', 'eligible': True}, 'amount': 10164.05, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'tags': [], 'last_updated': '2022-06-28T04:15:49Z'}], 'purchase_discounts': []}||ARS|1|500|buy_it_now|gold_special|2041-10-23T04:00:00.000Z|new|https://articulo.mercadolibre.com.ar/MLA-1110113542-amazon-fire-tv-stick-4k-con-control-de-voz-alexa-_JM|http://http2.mlstatic.com/D_863452-MLA52004283801_102022-O.jpg|863452-MLA52004283801_102022|True|{'quantity': 6, 'amount': 3678.85, 'rate': 48.35, 'currency_id': 'ARS'}|{'state_id': 'AR-C', 'state_name': 'Capital Federal', 'city_id': 'TUxBQlBBTDI1MTVa', 'city_name': 'Palermo'}||{'free_shipping': True, 'mode': 'me2', 'tags': ['self_service_in', 'mandatory_free_shipping'], 'logistic_type': 'xd_drop_off', 'store_pick_up': False}|{'id': '', 'comment': '', 'address_line': '', 'zip_code': '', 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'city': {'id': 'TUxBQlBBTDI1MTVa', 'name': 'Palermo'}, 'latitude': '', 'longitude': ''}|[{'value_type': 'string', 'id': 'BRAND', 'value_name': 'Amazon', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 1, 'name': 'Marca', 'value_id': '27216', 'values': [{'id': '27216', 'name': 'Amazon', 'struct': None, 'source': 1}], 'attribute_group_name': 'Otros'}, {'name': 'Condición del ítem', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_type': 'list', 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_id': '2230284'}, {'value_name': '108 mm', 'values': [{'id': '9271706', 'name': '108 mm', 'struct': {'number': 108, 'unit': 'mm'}, 'source': 1}], 'attribute_group_id': 'OTHERS', 'source': 1, 'id': 'LENGTH', 'name': 'Largo', 'value_id': '9271706', 'value_struct': {'number': 108, 'unit': 'mm'}, 'attribute_group_name': 'Otros', 'value_type': 'number_unit'}, {'value_id': '6616542', 'values': [{'id': '6616542', 'name': 'Fire TV Stick 4K', 'struct': None, 'source': 1}], 'value_type': 'string', 'id': 'MODEL', 'name': 'Modelo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1, 'value_name': 'Fire TV Stick 4K', 'value_struct': None}]|15999.0|MLA352001||MLA-STREAMING_MEDIA_DEVICES|MLA14141340|['good_quality_thumbnail', 'loyalty_discount_eligible', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']||False||||||||5||3678.85|48.35
MLA1100050413|MLA|Amazon Fire Tv Stick Lite Full Hd 1080p Alexa Control Remoto|{'id': 69526727, 'permalink': 'http://perfil.mercadolibre.com.ar/ELECTRONIC-MARKET', 'registration_date': '2011-09-15T14:30:10.000-04:00', 'car_dealer': False, 'real_estate_agency': False, 'tags': ['normal', 'mshops', 'credits_profile', 'messages_as_seller'], 'seller_reputation': {'power_seller_status': 'platinum', 'level_id': '5_green', 'metrics': {'cancellations': {'period': '60 days', 'rate': 0.002, 'value': 6}, 'claims': {'period': '60 days', 'rate': 0.0034, 'value': 10}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0129, 'value': 36}, 'sales': {'period': '60 days', 'completed': 2747}}, 'transactions': {'canceled': 1228, 'period': 'historic', 'total': 26230, 'ratings': {'negative': 0.03, 'neutral': 0.02, 'positive': 0.95}, 'completed': 25002}}}|11999.0|{'id': 'MLA1100050413', 'prices': [{'id': '96', 'type': 'standard', 'amount': 11999, 'regular_amount': None, 'currency_id': 'ARS', 'last_updated': '2022-10-14T13:59:30Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}], 'presentation': {'display_currency': 'ARS'}, 'payment_method_prices': [], 'reference_prices': [{'id': '83', 'type': 'min_standard', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 7297, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'tags': [], 'last_updated': '2022-07-02T04:25:13Z'}, {'id': '84', 'type': 'was', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-07-02T04:25:13Z', 'end_time': '2022-07-09T04:25:13Z', 'eligible': True}, 'amount': 7999, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'tags': [], 'last_updated': '2022-07-02T04:25:13Z'}], 'purchase_discounts': []}||ARS|1|150|buy_it_now|gold_special|2041-07-02T04:00:00.000Z|new|https://articulo.mercadolibre.com.ar/MLA-1100050413-amazon-fire-tv-stick-lite-full-hd-1080p-alexa-control-remoto-_JM|http://http2.mlstatic.com/D_919246-MLA46651498852_072021-O.jpg|919246-MLA46651498852_072021|True|{'quantity': 6, 'amount': 2966.75, 'rate': 48.35, 'currency_id': 'ARS'}|{'state_id': 'AR-C', 'state_name': 'Capital Federal', 'city_id': 'TUxBQlNBTjgzMjRa', 'city_name': 'San Nicolás'}||{'free_shipping': True, 'mode': 'me2', 'tags': ['fulfillment', 'self_service_in', 'mandatory_free_shipping'], 'logistic_type': 'fulfillment', 'store_pick_up': False}|{'id': '', 'comment': '', 'address_line': '', 'zip_code': '', 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'city': {'id': 'TUxBQlNBTjgzMjRa', 'name': 'San Nicolás'}, 'latitude': '', 'longitude': ''}|[{'name': 'Marca', 'source': 1, 'value_type': 'string', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'BRAND', 'value_id': '27216', 'value_name': 'Amazon', 'value_struct': None, 'values': [{'struct': None, 'source': 1, 'id': '27216', 'name': 'Amazon'}]}, {'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'value_type': 'list', 'name': 'Condición del ítem', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'id': 'ITEM_CONDITION'}, {'source': 1, 'name': 'Largo', 'value_id': '9570412', 'value_name': '86 mm', 'values': [{'struct': {'number': 86, 'unit': 'mm'}, 'source': 1, 'id': '9570412', 'name': '86 mm'}], 'attribute_group_id': 'OTHERS', 'id': 'LENGTH', 'value_struct': {'number': 86, 'unit': 'mm'}, 'attribute_group_name': 'Otros', 'value_type': 'number_unit'}, {'value_struct': None, 'values': [{'id': None, 'name': 'Fire TV', 'struct': None, 'source': 3045741222775799}], 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'value_type': 'string', 'value_id': None, 'name': 'Línea', 'value_name': 'Fire TV', 'attribute_group_id': 'OTHERS', 'id': 'LINE'}, {'values': [{'id': '9385552', 'name': 'Fire TV Stick Lite', 'struct': None, 'source': 1}], 'source': 1, 'id': 'MODEL', 'value_id': '9385552', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_type': 'string', 'name': 'Modelo', 'value_name': 'Fire TV Stick Lite'}]||MLA352001||MLA-STREAMING_MEDIA_DEVICES|MLA16369064|['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']||False||||||||6||2966.75|48.35
